"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"SSD-experiment"
"05/23/2022 11:17:44:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","20","0","20"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles)"
"3547","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","4","1000","0.05205205205205205","0","0.05205205205205205","0.9423077061760322","1","436.25961538461536"
"3546","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","4","1000","0.06856856856856856","0","0.06856856856856856","0.9087591407373831","1","518.2700729927008"
"3540","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","2","1000","0.2697697697697698","0","0.2697697697697698","0.9786641939395087","1","493.430426716141"
"3549","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","4","1000","0.0960960960960961","0","0.0960960960960961","0.9322916754828547","1","511.34375"
"3550","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","4","1000","0.14014014014014015","0","0.14014014014014015","0.9892857152423469","1","504.37142857142857"
"3548","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","4","1000","0.06456456456456457","0","0.06456456456456457","0.9651162858301772","1","474.27906976744185"
"3551","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","0","1000","0.06856856856856856","0","0.06856856856856856","0.9233576782194017","1","121.22627737226277"
"3552","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","0","1000","0.0980980980980981","0","0.0980980980980981","0.9540816385099951","1","163.21428571428572"
"3553","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","0","1000","0.06956956956956957","0","0.06956956956956957","0.9316546885513151","1","146.07194244604315"
"3556","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","1","1000","0.22022022022022023","0","0.22022022022022023","0.9750000014204545","1","444.18636363636364"
"3554","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","0","1000","0.1066066066066066","0","0.1066066066066066","0.9366197257488584","1","149.4788732394366"
"3557","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","1","1000","0.23623623623623624","0","0.23623623623623624","0.9936440681332591","1","448.57838983050846"
"3559","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","1","1000","0.24024024024024024","0","0.24024024024024024","0.9812500009765625","1","480.8375"
"3560","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","1","1000","0.25625625625625625","0","0.25625625625625625","0.9296875034332274","1","480.82421875"
"3562","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","2","1000","0.2802802802802803","0","0.2802802802802803","0.9964285715880102","1","499.37142857142857"
"3561","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","2","1000","0.2072072072072072","0","0.2072072072072072","0.9371980714252373","1","485.97342995169083"
"3558","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","1","1000","0.2797797797797798","0","0.2797797797797798","0.9740608240581027","1","491.81574239713774"
"3563","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","2","1000","0.25925925925925924","0","0.25925925925925924","0.998069498162669","1","484.26254826254825"
"3564","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","2","1000","0.23923923923923923","0","0.23923923923923923","0.9895397495010592","1","500.907949790795"
"3565","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","2","1000","0.24274274274274274","0","0.24274274274274274","0.9927835055266234","1","487.540206185567"
"3555","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","0","1000","0.07007007007007007","0","0.07007007007007007","0.957142864795917","1","110.82857142857142"
"3567","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","3","1000","0.22622622622622623","0","0.22622622622622623","0.993362832225507","1","498.96902654867256"
"3566","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","3","1000","0.18618618618618618","0","0.18618618618618618","0.9865591406882298","1","492.65860215053766"
"3569","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","3","1000","0.1806806806806807","0","0.1806806806806807","0.9875346269020342","1","516.9473684210526"
"3568","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","3","1000","0.16066066066066065","0","0.16066066066066065","0.9579439285090399","1","485.5607476635514"
"3570","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","3","1000","0.16666666666666666","0","0.16666666666666666","0.8483483597336066","1","546.1441441441441"
"3571","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","4","1000","0.07157157157157157","0","0.07157157157157157","0.9965034971147733","1","523.8251748251748"
"3572","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","4","1000","0.07007007007007007","0","0.07007007007007007","0.9785714323979585","1","484.9714285714286"
"3574","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","4","1000","0.14264264264264265","0","0.14264264264264265","0.9491228114804551","1","457.5157894736842"
"3575","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","4","1000","0.11961961961961962","0","0.11961961961961962","0.9058577504332896","1","517.2217573221757"
"3573","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","2","4","1000","0.08358358358358359","0","0.08358358358358359","0.877245527358454","1","490.63473053892216"
"3577","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.0920920920920921","0","0.0920920920920921","0.9945652181297258","1","183.82065217391303"
"3576","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.08958958958958958","0","0.08958958958958958","0.9692737473081359","1","155.6536312849162"
"3578","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.07957957957957958","0","0.07957957957957958","0.8962264314109385","1","120.44654088050315"
"3579","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.08308308308308308","0","0.08308308308308308","0.9759036180868045","1","118.26506024096386"
"3581","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","1","1000","0.23723723723723725","0","0.23723723723723725","0.9957805909398423","1","460.0886075949367"
"3582","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","1","1000","0.17317317317317318","0","0.17317317317317318","0.9826589607905375","1","460.10693641618496"
"3580","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.07507507507507508","0","0.07507507507507508","0.9800000033333328","1","114.47333333333333"
"3585","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","1","1000","0.2947947947947948","0","0.2947947947947948","0.9821731756293219","1","454.6332767402377"
"3586","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","2","1000","0.22022022022022023","0","0.22022022022022023","0.9818181828512396","1","498.18863636363636"
"3584","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","1","1000","0.2132132132132132","0","0.2132132132132132","0.9248826335162774","1","470.82394366197184"
"3587","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","2","1000","0.26076076076076077","0","0.26076076076076077","0.9548944359455644","1","480.0403071017274"
"3588","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","2","1000","0.25125125125125125","0","0.25125125125125125","0.9840637458135585","1","501.62749003984067"
"3589","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","2","1000","0.24074074074074073","0","0.24074074074074073","0.9760914773341228","1","493.18918918918916"
"3583","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","1","1000","0.28678678678678676","0","0.28678678678678676","0.99389179782322","1","488.4328097731239"
"3590","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","2","1000","0.21871871871871873","0","0.21871871871871873","0.9530892475349401","1","501.48283752860414"
"3592","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.1881881881881882","0","0.1881881881881882","0.9734042570874829","1","503.3776595744681"
"3591","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.13463463463463463","0","0.13463463463463463","0.9721189616989813","1","508.8736059479554"
"3593","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.1976976976976977","0","0.1976976976976977","0.9607594961544623","1","498.3518987341772"
"3595","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.18468468468468469","0","0.18468468468468469","0.9715447173750191","1","479.4850948509485"
"3594","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.17167167167167166","0","0.17167167167167166","0.9927113707936319","1","484.4198250728863"
"3596","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","4","1000","0.11911911911911911","0","0.11911911911911911","0.9789915988454203","1","503.44117647058823"
"3598","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","4","1000","0.07557557557557558","0","0.07557557557557558","0.7781457320950774","1","503.33112582781456"
"3599","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","4","1000","0.07207207207207207","0","0.07207207207207207","0.9513888973283164","1","458.15277777777777"
"3600","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","4","1000","0.1981981981981982","0","0.1981981981981982","0.9722222239758697","1","544.0050505050505"
"3597","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","4","1000","0.13363363363363365","0","0.13363363363363365","0.9868913869951885","1","508.85393258426967"
"3602","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","0","1000","0.07057057057057058","0","0.07057057057057058","0.9822695066898037","1","114.22695035460993"
"3601","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","0","1000","0.07957957957957958","0","0.07957957957957958","0.9276729673470177","1","135.1320754716981"
"3603","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","0","1000","0.0990990990990991","0","0.0990990990990991","0.9545454602846641","1","166.0252525252525"
"3604","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","0","1000","0.06606606606606606","0","0.06606606606606606","0.9696969754361789","1","114.46212121212122"
"3606","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","1","1000","0.1941941941941942","0","0.1941941941941942","0.9587628892549684","1","460.55927835051546"
"3607","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","1","1000","0.26426426426426425","0","0.26426426426426425","0.9810606069573576","1","501.25189393939394"
"3605","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","0","1000","0.07757757757757758","0","0.07757757757757758","0.9709677466181054","1","129.8774193548387"
"3609","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","1","1000","0.32932932932932935","0","0.32932932932932935","0.9726443779390433","1","488.21276595744683"
"3611","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","2","1000","0.23073073073073072","0","0.23073073073073072","0.9902386122430253","1","501.60954446854663"
"3610","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","1","1000","0.2707707707707708","0","0.2707707707707708","0.9916820706246733","1","470.34935304990756"
"3608","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","1","1000","0.24074074074074073","0","0.24074074074074073","0.9220374260895309","1","441.7817047817048"
"3612","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","2","1000","0.25125125125125125","0","0.25125125125125125","0.9800796822669481","1","530.9860557768924"
"3614","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","4","2","1000","0.25825825825825827","0","0.25825825825825827","0.9709302339665584","1","488.73837209302326"
